system:index,dewpoint_m01,dewpoint_m02,dewpoint_m03,dewpoint_m04,dewpoint_m05,dewpoint_m06,dewpoint_m07,dewpoint_m08,dewpoint_m09,dewpoint_m10,dewpoint_m11,dewpoint_m12,precip_m01,precip_m02,precip_m03,precip_m04,precip_m05,precip_m06,precip_m07,precip_m08,precip_m09,precip_m10,precip_m11,precip_m12,pressure_m01,pressure_m02,pressure_m03,pressure_m04,pressure_m05,pressure_m06,pressure_m07,pressure_m08,pressure_m09,pressure_m10,pressure_m11,pressure_m12,temp_m01,temp_m02,temp_m03,temp_m04,temp_m05,temp_m06,temp_m07,temp_m08,temp_m09,temp_m10,temp_m11,temp_m12,wind_u_m01,wind_u_m02,wind_u_m03,wind_u_m04,wind_u_m05,wind_u_m06,wind_u_m07,wind_u_m08,wind_u_m09,wind_u_m10,wind_u_m11,wind_u_m12,wind_v_m01,wind_v_m02,wind_v_m03,wind_v_m04,wind_v_m05,wind_v_m06,wind_v_m07,wind_v_m08,wind_v_m09,wind_v_m10,wind_v_m11,wind_v_m12,.geo
164_0,274.24900817871094,270.82725524902344,280.8188781738281,282.01084899902344,287.1998291015625,293.4759826660156,294.85675048828125,294.61631774902344,290.6865234375,287.5258331298828,277.3651885986328,282.5723876953125,0.0022087659565386275,0.004919432954011427,0.004123915551758728,0.003994904160379065,0.008201322343950324,0.004053854172809679,0.004400293577020875,0.0021383462863013847,0.002353482444959809,0.003644968088508449,0.00164439250875148,0.005547184952774842,101292.73046875,101480.24609375,101288.109375,101011.86328125,101184.625,100838.6953125,100958.3984375,100925.96484375,100928.2109375,100817.41796875,101590.53125,101017.8203125,279.4507141113281,275.38885498046875,287.31829833984375,288.95777893066406,293.55279541015625,298.95518493652344,300.6443786621094,301.2527618408203,297.90098571777344,293.06361389160156,284.13525390625,286.61439514160156,0.39783287048339844,-0.3244342803955078,-0.22839927673339844,0.2262258529663086,-0.6934118270874023,-0.12351799011230469,0.1634988784790039,-0.4912528991699219,-0.48735809326171875,0.3606719970703125,0.10209846496582031,0.5021524429321289,-0.1199045181274414,-0.9230947494506836,0.7541160583496094,0.5710172653198242,0.8040294647216797,1.1377067565917969,0.5072040557861328,0.4967479705810547,0.5168972015380859,0.8117580413818359,0.40404319763183594,1.4119186401367188,"{""type"":""MultiPoint"",""coordinates"":[]}"
165_0,274.15525817871094,270.79991149902344,280.7680969238281,281.87608337402344,287.0592041015625,293.4252014160156,294.88409423828125,294.62217712402344,290.6474609375,287.3871612548828,277.1601104736328,282.4493408203125,0.002169702562468956,0.005060669885097013,0.004094984947300873,0.0036783215402351743,0.007502435532217078,0.004035957878215868,0.004407915520971528,0.002167165132050286,0.0022050817806302803,0.00348855059945663,0.0015544863526884,0.0053278249588402105,101256.73046875,101441.24609375,101259.109375,100980.86328125,101156.625,100811.6953125,100928.3984375,100896.96484375,100900.2109375,100787.41796875,101557.53125,100989.8203125,279.3979797363281,275.40447998046875,287.18743896484375,288.83668518066406,293.45709228515625,298.80479431152344,300.4666442871094,301.0789337158203,297.65293884277344,292.97377014160156,283.98095703125,286.52259826660156,0.41638755798339844,-0.2653522491455078,-0.22986412048339844,0.2418508529663086,-0.6807165145874023,-0.1298656463623047,0.1693582534790039,-0.4985771179199219,-0.5039596557617188,0.3699493408203125,0.11088752746582031,0.4977579116821289,-0.1194162368774414,-0.9562978744506836,0.7643699645996094,0.5715055465698242,0.7903575897216797,1.1499137878417969,0.5125751495361328,0.4484081268310547,0.5061550140380859,0.8102931976318359,0.39232444763183594,1.4226608276367188,"{""type"":""MultiPoint"",""coordinates"":[]}"
166_0,274.21385192871094,270.71983337402344,280.6860656738281,281.96006774902344,287.1373291015625,293.3998107910156,294.69659423828125,294.40538024902344,290.5439453125,287.4770050048828,277.4530792236328,282.4962158203125,0.002182606968062828,0.004705716774878965,0.003959585546112976,0.004436805546163214,0.00793716200888639,0.004032992547138292,0.0035014406326467906,0.002043835671429406,0.002247833212095429,0.0033858964999922136,0.001822215515858261,0.0056251776304634404,101193.73046875,101385.24609375,101186.109375,100912.86328125,101085.625,100739.6953125,100864.3984375,100830.96484375,100833.2109375,100717.41796875,101489.53125,100910.8203125,279.3667297363281,275.29510498046875,287.30853271484375,288.95973205566406,293.57427978515625,298.99424743652344,300.7557067871094,301.3719024658203,298.08457946777344,293.13587951660156,284.23876953125,286.57533264160156,0.38562583923339844,-0.3742389678955078,-0.21716880798339844,0.2428274154663086,-0.6753454208374023,-0.10252189636230469,0.1307840347290039,-0.5054130554199219,-0.46636199951171875,0.3777618408203125,0.11674690246582031,0.5216836929321289,-0.1277170181274414,-0.8889150619506836,0.7214012145996094,0.5549039840698242,0.7918224334716797,1.0991325378417969,0.4783954620361328,0.5416698455810547,0.5354518890380859,0.7971096038818359,0.42894554138183594,1.3762741088867188,"{""type"":""MultiPoint"",""coordinates"":[]}"
167_0,274.27244567871094,270.99131774902344,280.8911437988281,281.94444274902344,287.1470947265625,293.4818420410156,294.96417236328125,294.78233337402344,290.7841796875,287.4672393798828,277.2753448486328,282.5860595703125,0.0022530894605097274,0.0051152304868082865,0.004315797804451904,0.0034474578498588926,0.007418392983083777,0.004170954948051531,0.004907044816320649,0.0022914333658263786,0.0022564013797818916,0.0035163934191473345,0.0014923485105100553,0.00492182047037204,101271.73046875,101450.24609375,101273.109375,100995.86328125,101169.625,100826.6953125,100943.3984375,100909.96484375,100914.2109375,100804.41796875,101573.53125,101008.8203125,279.5503234863281,275.59002685546875,287.30072021484375,288.94410705566406,293.53717041015625,298.85557556152344,300.4939880371094,301.0496368408203,297.60997009277344,293.05384826660156,284.09228515625,286.68275451660156,0.42029380798339844,-0.2609577178955078,-0.24255943298339844,0.2247610092163086,-0.6948766708374023,-0.1450023651123047,0.1898660659790039,-0.4907646179199219,-0.5132369995117188,0.3636016845703125,0.10161018371582031,0.4938516616821289,-0.1189279556274414,-0.9592275619506836,0.7746238708496094,0.5734586715698242,0.7947521209716797,1.1645622253417969,0.5296649932861328,0.4459667205810547,0.49199485778808594,0.8102931976318359,0.37474632263183594,1.4382858276367188,"{""type"":""MultiPoint"",""coordinates"":[]}"
168_0,274.41893005371094,271.02452087402344,280.9614562988281,282.11436462402344,287.3209228515625,293.5599670410156,294.94659423828125,294.79405212402344,290.8837890625,287.6566925048828,277.5878448486328,282.7618408203125,0.0023174252239641646,0.004907646135507093,0.004327644227601013,0.003936752378820074,0.008388145652418189,0.004247695928199846,0.005005019951170198,0.0022802649455115898,0.002409361799436738,0.003687235232234798,0.001653586525208084,0.005173217960873444,101245.73046875,101428.24609375,101239.109375,100966.86328125,101134.625,100793.6953125,100915.3984375,100880.96484375,100883.2109375,100773.41796875,101543.53125,100971.8203125,279.6069641113281,275.53143310546875,287.47650146484375,289.10035705566406,293.67388916015625,299.01377868652344,300.6756286621094,301.2019805908203,297.88731384277344,293.18861389160156,284.33251953125,286.80970764160156,0.39490318298339844,-0.3532428741455078,-0.24255943298339844,0.2008352279663086,-0.7134313583374023,-0.1342601776123047,0.1776590347290039,-0.4844169616699219,-0.49419403076171875,0.3557891845703125,0.08696174621582031,0.5045938491821289,-0.1203927993774414,-0.9103994369506836,0.7629051208496094,0.5734586715698242,0.8191661834716797,1.1494255065917969,0.5194110870361328,0.5211620330810547,0.5144557952880859,0.8151760101318359,0.39476585388183594,1.4319381713867188,"{""type"":""MultiPoint"",""coordinates"":[]}"
169_0,274.15721130371094,270.78233337402344,280.7661437988281,281.92686462402344,287.1256103515625,293.4564514160156,294.86260986328125,294.61241149902344,290.6435546875,287.4281768798828,277.2128448486328,282.4805908203125,0.0021857883659777144,0.004981634126124845,0.004119199334240875,0.0038261932133423215,0.007832198229436926,0.004036889200790483,0.004354994046991578,0.0021413861231849296,0.0022876342136441963,0.003564278300643764,0.0015913071219983976,0.005439285644570191,101279.73046875,101466.24609375,101279.109375,101001.86328125,101176.625,100830.6953125,100949.3984375,100916.96484375,100920.2109375,100808.41796875,101579.53125,101009.8203125,279.3999328613281,275.39471435546875,287.20306396484375,288.85035705566406,293.46685791015625,298.84385681152344,300.5232849121094,301.1472930908203,297.74668884277344,292.97377014160156,283.99267578125,286.53431701660156,0.40662193298339844,-0.2941608428955078,-0.22888755798339844,0.2340383529663086,-0.6870641708374023,-0.1274242401123047,0.1669168472290039,-0.4951591491699219,-0.49468231201171875,0.3645782470703125,0.10746955871582031,0.4987344741821289,-0.1194162368774414,-0.9396963119506836,0.7580223083496094,0.5710172653198242,0.7957286834716797,1.1425895690917969,0.5106220245361328,0.4723339080810547,0.5100612640380859,0.8102931976318359,0.39769554138183594,1.4148483276367188,"{""type"":""MultiPoint"",""coordinates"":[]}"
170_0,274.59275817871094,271.24522399902344,281.1411437988281,282.20420837402344,287.3951416015625,293.5931701660156,295.03253173828125,294.94248962402344,291.0498046875,287.7328643798828,277.7050323486328,282.9024658203125,0.002432141813415001,0.0051823862950186594,0.00489261430368515,0.003609709143518103,0.0075581062704372926,0.004317038481815416,0.0051275894525701915,0.0023932828025863273,0.0025709499914228218,0.0038080836495169024,0.0016190158312383574,0.004771840282955964,101262.73046875,101439.24609375,101259.109375,100985.86328125,101152.625,100813.6953125,100935.3984375,100897.96484375,100901.2109375,100794.41796875,101562.53125,100996.8203125,279.7573547363281,275.71112060546875,287.54681396484375,289.17848205566406,293.73443603515625,299.02159118652344,300.6756286621094,301.1511993408203,297.79161071777344,293.27259826660156,284.43212890625,286.93861389160156,0.39929771423339844,-0.3092975616455078,-0.24011802673339844,0.2003469467163086,-0.6953649520874023,-0.1415843963623047,0.1971902847290039,-0.4668388366699219,-0.49810028076171875,0.3528594970703125,0.08452033996582031,0.5016641616821289,-0.1052560806274414,-0.9094228744506836,0.7672996520996094,0.5592985153198242,0.8010997772216797,1.1425895690917969,0.5311298370361328,0.4772167205810547,0.49394798278808594,0.8049221038818359,0.37962913513183594,1.4290084838867188,"{""type"":""MultiPoint"",""coordinates"":[]}"
171_0,273.89939880371094,270.39170837402344,280.4673156738281,281.79209899902344,286.9713134765625,293.3431701660156,294.63018798828125,294.25694274902344,290.3447265625,287.2289581298828,276.9862823486328,282.2012939453125,0.0020683001605448226,0.004829895601687895,0.0038800133453378294,0.0044170838593231565,0.007907233026628546,0.0038274310284691637,0.0032003850224668895,0.0018858163075492484,0.0022372384864866035,0.0035585562547453264,0.0017727660124364775,0.006195594080963929,101234.73046875,101431.24609375,101232.109375,100953.86328125,101132.625,100781.6953125,100902.3984375,100872.96484375,100875.2109375,100757.41796875,101531.53125,100953.8203125,279.1382141113281,275.06463623046875,287.04876708984375,288.71168518066406,293.34381103515625,298.80088806152344,300.5721130371094,301.2683868408203,297.95372009277344,292.91517639160156,283.92041015625,286.31361389160156,0.38904380798339844,-0.3273639678955078,-0.20300865173339844,0.2633352279663086,-0.6606969833374023,-0.09422111511230469,0.1185770034790039,-0.5063896179199219,-0.46538543701171875,0.3792266845703125,0.1270008087158203,0.5138711929321289,-0.1189279556274414,-0.9196767807006836,0.7282371520996094,0.5607633590698242,0.7884044647216797,1.1059684753417969,0.4735126495361328,0.4972362518310547,0.5422878265380859,0.8083400726318359,0.44017601013183594,1.3762741088867188,"{""type"":""MultiPoint"",""coordinates"":[]}"
172_0,274.03611755371094,270.61631774902344,280.6411437988281,281.80381774902344,286.9693603515625,293.3822326660156,294.83721923828125,294.50889587402344,290.5751953125,287.2953643798828,277.0272979736328,282.3204345703125,0.002103757473605583,0.0050572761456351145,0.003911089717007599,0.003949530124543799,0.007612041023378424,0.003902510529144365,0.0039747685673887645,0.0020659117417380912,0.00217928787060373,0.0035181666573294024,0.001646724540478317,0.005771588989773591,101217.73046875,101407.24609375,101222.109375,100941.86328125,101122.625,100774.6953125,100892.3984375,100862.96484375,100864.2109375,100749.41796875,101519.53125,100948.8203125,279.2729797363281,275.25994873046875,287.08001708984375,288.74488830566406,293.36334228515625,298.74620056152344,300.4100036621094,301.0418243408203,297.66465759277344,292.92103576660156,283.95166015625,286.41712951660156,0.41199302673339844,-0.2697467803955078,-0.21472740173339844,0.2599172592163086,-0.6636266708374023,-0.11033439636230469,0.1478738784790039,-0.5034599304199219,-0.49321746826171875,0.3777618408203125,0.11870002746582031,0.5045938491821289,-0.1169748306274414,-0.9484853744506836,0.7560691833496094,0.5680875778198242,0.7869396209716797,1.1323356628417969,0.4925556182861328,0.4488964080810547,0.5217800140380859,0.8102931976318359,0.41136741638183594,1.4075241088867188,"{""type"":""MultiPoint"",""coordinates"":[]}"
173_0,274.37205505371094,271.00889587402344,280.9497375488281,282.07920837402344,287.2857666015625,293.5541076660156,294.97393798828125,294.83506774902344,290.9228515625,287.6215362548828,277.4862823486328,282.7149658203125,0.0023032691208300093,0.005008318380532728,0.004322227655507049,0.0038011741636978513,0.008256307628755621,0.004191987937076647,0.005044925260847322,0.002291470618729363,0.002413757641988923,0.003725553568244777,0.0016007991616788786,0.005183887192288239,101272.73046875,101455.24609375,101269.109375,100994.86328125,101163.625,100821.6953125,100942.3984375,100907.96484375,100911.2109375,100802.41796875,101572.53125,101002.8203125,279.5952453613281,275.54705810546875,287.41986083984375,289.05543518066406,293.62506103515625,298.96104431152344,300.6111755371094,301.1277618408203,297.77012634277344,293.14369201660156,284.26806640625,286.77650451660156,0.40222740173339844,-0.3215045928955078,-0.24011802673339844,0.2081594467163086,-0.7080602645874023,-0.1362133026123047,0.1849832534790039,-0.4814872741699219,-0.49810028076171875,0.3557891845703125,0.09233283996582031,0.5006875991821289,-0.1189279556274414,-0.9260244369506836,0.7663230895996094,0.5739469528198242,0.8123302459716797,1.1538200378417969,0.5233173370361328,0.4947948455810547,0.5056667327880859,0.8146877288818359,0.38695335388183594,1.4314498901367188,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_0,274.30955505371094,270.86241149902344,280.8462219238281,282.04795837402344,287.2369384765625,293.4916076660156,294.85675048828125,294.63194274902344,290.7451171875,287.5863800048828,277.4921417236328,282.6329345703125,0.0022227506963190535,0.004819010303435789,0.004129279969788513,0.004130482375501288,0.008333108213548712,0.004109502559288103,0.004360380816763154,0.002126984150891076,0.002348982294279267,0.0036068807204969744,0.0016970383112493437,0.005536530622521241,101263.73046875,101451.24609375,101257.109375,100982.86328125,101153.625,100808.6953125,100930.3984375,100896.96484375,100899.2109375,100788.41796875,101560.53125,100985.8203125,279.4897766113281,275.37908935546875,287.40423583984375,289.03981018066406,293.62115478515625,299.00791931152344,300.6990661621094,301.2722930908203,297.95957946777344,293.13978576660156,284.26416015625,286.68666076660156,0.39050865173339844,-0.3561725616455078,-0.23084068298339844,0.2189016342163086,-0.6982946395874023,-0.12156486511230469,0.1566629409790039,-0.4941825866699219,-0.48394012451171875,0.3606719970703125,0.09721565246582031,0.5065469741821289,-0.1213693618774414,-0.9079580307006836,0.7502098083496094,0.5710172653198242,0.8108654022216797,1.1333122253417969,0.5032978057861328,0.5231151580810547,0.5256862640380859,0.8122463226318359,0.41185569763183594,1.4124069213867188,"{""type"":""MultiPoint"",""coordinates"":[]}"
175_0,274.26463317871094,270.84873962402344,280.7778625488281,282.02842712402344,287.2252197265625,293.4974670410156,294.81768798828125,294.58897399902344,290.6865234375,287.5238800048828,277.4745635986328,282.5997314453125,0.00222515723385186,0.004668605432925688,0.004138265369988403,0.004222228824971808,0.008166639891271643,0.004210636740310747,0.0042026743772680675,0.0021029411273048026,0.002259888251501252,0.003421174999118648,0.0017474116866651457,0.005379830011406739,101192.73046875,101380.24609375,101186.109375,100913.86328125,101083.625,100740.6953125,100865.3984375,100830.96484375,100832.2109375,100719.41796875,101489.53125,100913.8203125,279.4487609863281,275.39080810546875,287.33782958984375,288.96754455566406,293.57427978515625,298.95323181152344,300.6600036621094,301.2371368408203,297.94395446777344,293.12416076660156,284.24658203125,286.67298889160156,0.38416099548339844,-0.3888874053955078,-0.23816490173339844,0.2130422592163086,-0.7022008895874023,-0.12205314636230469,0.1444559097290039,-0.5044364929199219,-0.48394012451171875,0.3640899658203125,0.09184455871582031,0.5114297866821289,-0.1238107681274414,-0.8942861557006836,0.7467918395996094,0.5705289840698242,0.8152599334716797,1.1303825378417969,0.4989032745361328,0.5514354705810547,0.5369167327880859,0.8107814788818359,0.42113304138183594,1.4168014526367188,"{""type"":""MultiPoint"",""coordinates"":[]}"
176_0,274.03611755371094,270.61631774902344,280.6411437988281,281.80381774902344,286.9693603515625,293.3822326660156,294.83721923828125,294.50889587402344,290.5751953125,287.2953643798828,277.0272979736328,282.3204345703125,0.002103757473605583,0.0050572761456351145,0.003911089717007599,0.003949530124543799,0.007612041023378424,0.003902510529144365,0.0039747685673887645,0.0020659117417380912,0.00217928787060373,0.0035181666573294024,0.001646724540478317,0.005771588989773591,101217.73046875,101407.24609375,101222.109375,100941.86328125,101122.625,100774.6953125,100892.3984375,100862.96484375,100864.2109375,100749.41796875,101519.53125,100948.8203125,279.2729797363281,275.25994873046875,287.08001708984375,288.74488830566406,293.36334228515625,298.74620056152344,300.4100036621094,301.0418243408203,297.66465759277344,292.92103576660156,283.95166015625,286.41712951660156,0.41199302673339844,-0.2697467803955078,-0.21472740173339844,0.2599172592163086,-0.6636266708374023,-0.11033439636230469,0.1478738784790039,-0.5034599304199219,-0.49321746826171875,0.3777618408203125,0.11870002746582031,0.5045938491821289,-0.1169748306274414,-0.9484853744506836,0.7560691833496094,0.5680875778198242,0.7869396209716797,1.1323356628417969,0.4925556182861328,0.4488964080810547,0.5217800140380859,0.8102931976318359,0.41136741638183594,1.4075241088867188,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_0,274.24900817871094,270.82725524902344,280.8188781738281,282.01084899902344,287.1998291015625,293.4759826660156,294.85675048828125,294.61631774902344,290.6865234375,287.5258331298828,277.3651885986328,282.5723876953125,0.0022087659565386275,0.004919432954011427,0.004123915551758728,0.003994904160379065,0.008201322343950324,0.004053854172809679,0.004400293577020875,0.0021383462863013847,0.002353482444959809,0.003644968088508449,0.00164439250875148,0.005547184952774842,101292.73046875,101480.24609375,101288.109375,101011.86328125,101184.625,100838.6953125,100958.3984375,100925.96484375,100928.2109375,100817.41796875,101590.53125,101017.8203125,279.4507141113281,275.38885498046875,287.31829833984375,288.95777893066406,293.55279541015625,298.95518493652344,300.6443786621094,301.2527618408203,297.90098571777344,293.06361389160156,284.13525390625,286.61439514160156,0.39783287048339844,-0.3244342803955078,-0.22839927673339844,0.2262258529663086,-0.6934118270874023,-0.12351799011230469,0.1634988784790039,-0.4912528991699219,-0.48735809326171875,0.3606719970703125,0.10209846496582031,0.5021524429321289,-0.1199045181274414,-0.9230947494506836,0.7541160583496094,0.5710172653198242,0.8040294647216797,1.1377067565917969,0.5072040557861328,0.4967479705810547,0.5168972015380859,0.8117580413818359,0.40404319763183594,1.4119186401367188,"{""type"":""MultiPoint"",""coordinates"":[]}"
178_0,274.59275817871094,271.24522399902344,281.1411437988281,282.20420837402344,287.3951416015625,293.5931701660156,295.03253173828125,294.94248962402344,291.0498046875,287.7328643798828,277.7050323486328,282.9024658203125,0.002432141813415001,0.0051823862950186594,0.00489261430368515,0.003609709143518103,0.0075581062704372926,0.004317038481815416,0.0051275894525701915,0.0023932828025863273,0.0025709499914228218,0.0038080836495169024,0.0016190158312383574,0.004771840282955964,101262.73046875,101439.24609375,101259.109375,100985.86328125,101152.625,100813.6953125,100935.3984375,100897.96484375,100901.2109375,100794.41796875,101562.53125,100996.8203125,279.7573547363281,275.71112060546875,287.54681396484375,289.17848205566406,293.73443603515625,299.02159118652344,300.6756286621094,301.1511993408203,297.79161071777344,293.27259826660156,284.43212890625,286.93861389160156,0.39929771423339844,-0.3092975616455078,-0.24011802673339844,0.2003469467163086,-0.6953649520874023,-0.1415843963623047,0.1971902847290039,-0.4668388366699219,-0.49810028076171875,0.3528594970703125,0.08452033996582031,0.5016641616821289,-0.1052560806274414,-0.9094228744506836,0.7672996520996094,0.5592985153198242,0.8010997772216797,1.1425895690917969,0.5311298370361328,0.4772167205810547,0.49394798278808594,0.8049221038818359,0.37962913513183594,1.4290084838867188,"{""type"":""MultiPoint"",""coordinates"":[]}"
179_0,274.47361755371094,271.22959899902344,281.0923156738281,282.08116149902344,287.2720947265625,293.5560607910156,295.07159423828125,294.95420837402344,291.0146484375,287.6156768798828,277.4921417236328,282.7696533203125,0.002365719887393425,0.0052503467659335,0.004934762238121948,0.003301568031190527,0.006856626656656317,0.004307308023555834,0.004942882108991853,0.0023506207780883415,0.00243067045994394,0.0035709689220198015,0.0015124874298635405,0.00450220377115329,101258.73046875,101432.24609375,101261.109375,100984.86328125,101155.625,100816.6953125,100933.3984375,100897.96484375,100902.2109375,100795.41796875,101561.53125,101000.8203125,279.7339172363281,275.77362060546875,287.43548583984375,289.07496643066406,293.63482666015625,298.89073181152344,300.5193786621094,301.0066680908203,297.56700134277344,293.17689514160156,284.29150390625,286.87416076660156,0.41785240173339844,-0.2526569366455078,-0.24597740173339844,0.2149953842163086,-0.6890172958374023,-0.1523265838623047,0.2035379409790039,-0.4800224304199219,-0.5171432495117188,0.3587188720703125,0.09037971496582031,0.4943399429321289,-0.1067209243774414,-0.9470205307006836,0.7721824645996094,0.5607633590698242,0.7854747772216797,1.1562614440917969,0.5452899932861328,0.4318065643310547,0.47783470153808594,0.8024806976318359,0.36546897888183594,1.4397506713867188,"{""type"":""MultiPoint"",""coordinates"":[]}"
180_0,274.47557067871094,271.23741149902344,281.0591125488281,282.23350524902344,287.4830322265625,293.7162170410156,295.10089111328125,295.02842712402344,291.0322265625,287.6449737548828,277.6249542236328,282.8946533203125,0.002573255809920738,0.005177819089112745,0.005316805659390411,0.0037428808211075193,0.006914644327764563,0.00460147184668358,0.004968109774893037,0.00245217964220501,0.002719484766203095,0.003620142753959499,0.0017569856827321928,0.00428230733541568,101221.73046875,101395.24609375,101214.109375,100945.86328125,101105.625,100772.6953125,100896.3984375,100856.96484375,100860.2109375,100755.41796875,101520.53125,100953.8203125,279.7300109863281,275.75408935546875,287.40618896484375,289.02027893066406,293.64263916015625,298.87315368652344,300.4881286621094,300.9969024658203,297.60020446777344,293.13197326660156,284.27783203125,286.95228576660156,0.38953208923339844,-0.3630084991455078,-0.25720787048339844,0.1788625717163086,-0.7026891708374023,-0.1533031463623047,0.1869363784790039,-0.4731864929199219,-0.5093307495117188,0.3553009033203125,0.07084846496582031,0.5182657241821289,-0.1008615493774414,-0.8864736557006836,0.7697410583496094,0.5485563278198242,0.8128185272216797,1.1421012878417969,0.5262470245361328,0.5201854705810547,0.5066432952880859,0.8088283538818359,0.39232444763183594,1.4504928588867188,"{""type"":""MultiPoint"",""coordinates"":[]}"
181_0,273.82908630371094,270.27842712402344,280.3774719238281,281.79209899902344,287.0006103515625,293.3509826660156,294.55987548828125,294.20225524902344,290.2783203125,287.1723175048828,276.9765167236328,282.1446533203125,0.002114620420115898,0.004774258391080366,0.0038516191826829527,0.0045213547347771055,0.007879561570291571,0.0038569725805359667,0.0030677497866804515,0.001953065248017083,0.002269067366796662,0.003509807105899654,0.0018196376149717253,0.005982812949696381,101198.73046875,101395.24609375,101195.109375,100917.86328125,101095.625,100745.6953125,100868.3984375,100838.96484375,100840.2109375,100722.41796875,101494.53125,100915.8203125,279.0249328613281,274.92987060546875,286.93353271484375,288.59059143066406,293.27349853515625,298.74034118652344,300.5584411621094,301.2937774658203,297.94590759277344,292.88002014160156,283.78369140625,286.18861389160156,0.39002037048339844,-0.3351764678955078,-0.19617271423339844,0.2687063217163086,-0.6528844833374023,-0.08689689636230469,0.1219949722290039,-0.5010185241699219,-0.45024871826171875,0.3841094970703125,0.1377429962158203,0.5211954116821289,-0.1301584243774414,-0.9045400619506836,0.7052879333496094,0.5461149215698242,0.7766857147216797,1.0849723815917969,0.4622821807861328,0.5128612518310547,0.5320339202880859,0.7888088226318359,0.42845726013183594,1.3420944213867188,"{""type"":""MultiPoint"",""coordinates"":[]}"
182_0,274.29002380371094,271.03623962402344,280.9243469238281,281.92491149902344,287.1119384765625,293.4740295410156,295.00128173828125,294.81944274902344,290.8466796875,287.4633331298828,277.2499542236328,282.5704345703125,0.002253990980761955,0.005171687261281477,0.004357692419148407,0.003301188051580084,0.007045983162527136,0.004184850280864794,0.004908825505083314,0.0023189185576484306,0.0021689762670575874,0.0034314642509229998,0.0014411555712285917,0.004780393549481232,101261.73046875,101440.24609375,101267.109375,100988.86328125,101163.625,100821.6953125,100936.3984375,100902.96484375,100907.2109375,100797.41796875,101564.53125,101003.8203125,279.5854797363281,275.63690185546875,287.30853271484375,288.94215393066406,293.52740478515625,298.81260681152344,300.4568786621094,300.9890899658203,297.52207946777344,293.07923889160156,284.12548828125,286.70228576660156,0.42957115173339844,-0.2326374053955078,-0.24353599548339844,0.2330617904663086,-0.6904821395874023,-0.1493968963623047,0.1913309097290039,-0.4956474304199219,-0.5205612182617188,0.3679962158203125,0.10600471496582031,0.4904336929321289,-0.1179513931274414,-0.9748525619506836,0.7780418395996094,0.5739469528198242,0.7859630584716797,1.1704216003417969,0.5345478057861328,0.4235057830810547,0.48467063903808594,0.8088283538818359,0.36888694763183594,1.4441452026367188,"{""type"":""MultiPoint"",""coordinates"":[]}"
183_0,274.14353942871094,270.63389587402344,280.6958312988281,281.95030212402344,287.1099853515625,293.3822326660156,294.73175048828125,294.39756774902344,290.5029296875,287.4496612548828,277.2792510986328,282.4356689453125,0.0021197464195665816,0.004844178364692198,0.003986802517033539,0.004188649058221472,0.008018798020486884,0.003914237743003923,0.0036616430166418468,0.0019764898734138114,0.0023082425195752876,0.003563183065296016,0.0016980515902105253,0.0059006106939705205,101303.73046875,101496.24609375,101299.109375,101022.86328125,101196.625,100847.6953125,100967.3984375,100936.96484375,100939.2109375,100826.41796875,101601.53125,101025.8203125,279.3218078613281,275.23065185546875,287.21478271484375,288.87965393066406,293.48638916015625,298.96885681152344,300.7088317871094,301.3738555908203,298.01622009277344,293.01283264160156,284.06298828125,286.48744201660156,0.39148521423339844,-0.3258991241455078,-0.21472740173339844,0.2457571029663086,-0.6743688583374023,-0.10984611511230469,0.1405496597290039,-0.5010185241699219,-0.47515106201171875,0.3665313720703125,0.11284065246582031,0.5041055679321289,-0.1184396743774414,-0.9177236557006836,0.7389793395996094,0.5656461715698242,0.7923107147216797,1.1167106628417969,0.4901142120361328,0.4962596893310547,0.5281276702880859,0.8068752288818359,0.42210960388183594,1.3884811401367188,"{""type"":""MultiPoint"",""coordinates"":[]}"
184_0,274.21385192871094,270.71983337402344,280.6860656738281,281.96006774902344,287.1373291015625,293.3998107910156,294.69659423828125,294.40538024902344,290.5439453125,287.4770050048828,277.4530792236328,282.4962158203125,0.002182606968062828,0.004705716774878965,0.003959585546112976,0.004436805546163214,0.00793716200888639,0.004032992547138292,0.0035014406326467906,0.002043835671429406,0.002247833212095429,0.0033858964999922136,0.001822215515858261,0.0056251776304634404,101193.73046875,101385.24609375,101186.109375,100912.86328125,101085.625,100739.6953125,100864.3984375,100830.96484375,100833.2109375,100717.41796875,101489.53125,100910.8203125,279.3667297363281,275.29510498046875,287.30853271484375,288.95973205566406,293.57427978515625,298.99424743652344,300.7557067871094,301.3719024658203,298.08457946777344,293.13587951660156,284.23876953125,286.57533264160156,0.38562583923339844,-0.3742389678955078,-0.21716880798339844,0.2428274154663086,-0.6753454208374023,-0.10252189636230469,0.1307840347290039,-0.5054130554199219,-0.46636199951171875,0.3777618408203125,0.11674690246582031,0.5216836929321289,-0.1277170181274414,-0.8889150619506836,0.7214012145996094,0.5549039840698242,0.7918224334716797,1.0991325378417969,0.4783954620361328,0.5416698455810547,0.5354518890380859,0.7971096038818359,0.42894554138183594,1.3762741088867188,"{""type"":""MultiPoint"",""coordinates"":[]}"
