system:index,dewpoint_m01,dewpoint_m02,dewpoint_m03,dewpoint_m04,dewpoint_m05,dewpoint_m06,dewpoint_m07,dewpoint_m08,dewpoint_m09,dewpoint_m10,dewpoint_m11,dewpoint_m12,precip_m01,precip_m02,precip_m03,precip_m04,precip_m05,precip_m06,precip_m07,precip_m08,precip_m09,precip_m10,precip_m11,precip_m12,pressure_m01,pressure_m02,pressure_m03,pressure_m04,pressure_m05,pressure_m06,pressure_m07,pressure_m08,pressure_m09,pressure_m10,pressure_m11,pressure_m12,temp_m01,temp_m02,temp_m03,temp_m04,temp_m05,temp_m06,temp_m07,temp_m08,temp_m09,temp_m10,temp_m11,temp_m12,wind_u_m01,wind_u_m02,wind_u_m03,wind_u_m04,wind_u_m05,wind_u_m06,wind_u_m07,wind_u_m08,wind_u_m09,wind_u_m10,wind_u_m11,wind_u_m12,wind_v_m01,wind_v_m02,wind_v_m03,wind_v_m04,wind_v_m05,wind_v_m06,wind_v_m07,wind_v_m08,wind_v_m09,wind_v_m10,wind_v_m11,wind_v_m12,.geo
556_0,277.14939880371094,277.60850524902344,275.5688781738281,276.57920837402344,277.7486572265625,281.1166076660156,282.67706298828125,283.43272399902344,281.6748046875,278.6996612548828,281.7577667236328,278.4903564453125,0.003021072956698845,5.103320936541422E-4,0.001419675170041046,1.8166720855106178E-4,1.1537343311829318E-6,8.351856308763672E-7,8.821967298899835E-7,1.072736267815344E-6,2.2729236661689356E-6,0.0016614372690924029,2.8196443963679485E-4,0.003933277436772187,101205.73046875,101284.24609375,101098.109375,100732.86328125,100557.625,100311.6953125,100350.3984375,100258.96484375,100486.2109375,100809.41796875,101322.53125,100978.8203125,283.1323547363281,284.54315185546875,286.19915771484375,292.29957580566406,296.49420166015625,301.59776306152344,305.1150817871094,303.4617462158203,300.40684509277344,292.00697326660156,287.35400390625,282.40541076660156,0.05115318298339844,1.0173625946044922,0.6978702545166016,1.6827688217163086,2.2973108291625977,2.2207202911376953,1.951096534729004,1.8617744445800781,1.7182083129882812,0.8885040283203125,0.7500476837158203,-0.2698202133178711,-0.2859201431274414,-1.1062002182006836,-0.8660011291503906,-1.4880647659301758,-1.7120838165283203,-1.7729377746582031,-1.6954326629638672,-1.6502246856689453,-1.527048110961914,-0.8103122711181641,-0.9133396148681641,-0.04218292236328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
557_0,275.75682067871094,276.11436462402344,274.1059875488281,274.05381774902344,275.8970947265625,279.7904357910156,282.01300048828125,282.67686462402344,281.5439453125,277.4535675048828,278.6405792236328,277.1837158203125,0.0028170760599550704,9.567003053234657E-5,6.966112242707823E-4,6.349354970325294E-5,1.746305525784919E-5,6.265693741625E-7,4.622388189545745E-6,1.51232052303385E-6,9.765226423041895E-7,6.768653949507097E-4,1.848312203946989E-4,0.002719972738304932,99019.73046875,99098.24609375,98923.109375,98590.86328125,98445.625,98249.6953125,98326.3984375,98224.96484375,98425.2109375,98691.41796875,99160.53125,98797.8203125,283.6596984863281,284.88494873046875,286.22845458984375,292.77223205566406,296.80279541015625,301.08213806152344,304.0760192871094,302.6199493408203,299.74668884277344,291.90736389160156,288.20751953125,282.76869201660156,0.5194149017333984,0.6228313446044922,0.9405460357666016,0.8292531967163086,1.1649866104125977,1.2397632598876953,1.535569190979004,1.3598213195800781,1.0482864379882812,0.8137969970703125,0.3423328399658203,0.5993204116821289,0.0973806381225586,-0.8044424057006836,-0.18631362915039062,-0.4543733596801758,-0.7701892852783203,-0.11522293090820312,0.5604267120361328,0.3141307830810547,-0.022653579711914062,-0.07496070861816406,-0.34644508361816406,0.43730926513671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
558_0,276.87596130371094,277.58116149902344,275.4927062988281,276.46006774902344,277.4967041015625,280.8900451660156,282.50128173828125,283.13780212402344,281.3349609375,278.4516143798828,281.6347198486328,278.3594970703125,0.0030734505382952193,5.444296757559641E-4,0.0015035389052400205,2.0786344992984596E-4,1.4219552326721896E-6,1.0438018875902344E-6,8.821967298899835E-7,1.072736267815344E-6,2.3176271497504786E-6,0.001849229153037868,2.821358029905241E-4,0.004424874195137818,100892.73046875,100967.24609375,100784.109375,100421.86328125,100248.625,100006.6953125,100049.3984375,99957.96484375,100183.2109375,100503.41796875,101009.53125,100667.8203125,282.9624328613281,284.34979248046875,285.98431396484375,292.20191955566406,296.51959228515625,301.76768493652344,305.3357849121094,303.5886993408203,300.40489196777344,291.84681701660156,287.24658203125,282.29994201660156,-0.03917884826660156,0.9319133758544922,0.5972843170166016,1.5885305404663086,2.2001428604125977,2.1748218536376953,1.918381690979004,1.8207588195800781,1.6439895629882812,0.8225860595703125,0.6914539337158203,-0.3132772445678711,-0.2702951431274414,-1.0749502182006836,-0.8493995666503906,-1.4704866409301758,-1.6964588165283203,-1.7031135559082031,-1.6275615692138672,-1.6009082794189453,-1.476755142211914,-0.7805271148681641,-0.8449802398681641,-0.04413604736328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
559_0,275.82713317871094,277.35655212402344,276.2407531738281,277.96202087402344,277.8326416015625,280.9427795410156,282.87432861328125,282.61631774902344,280.5302734375,277.8051300048828,280.5331573486328,277.6563720703125,0.004280452045577476,6.813266436438425E-4,0.0020793048726091,2.341416476951963E-4,6.272283201269602E-6,1.1332088547533203E-6,1.6198042089854425E-6,1.072736267815344E-6,8.871156751411036E-7,0.0027754406293638567,2.641277496877592E-4,0.007432323404827912,99016.73046875,99078.24609375,98913.109375,98574.86328125,98417.625,98205.6953125,98273.3984375,98178.96484375,98389.2109375,98669.41796875,99145.53125,98792.8203125,281.7319641113281,282.90838623046875,284.07806396484375,290.16676330566406,295.22467041015625,301.14268493652344,304.9373474121094,302.9344024658203,299.43028259277344,290.49330139160156,286.38525390625,281.60267639160156,-0.5899600982666016,0.2209758758544922,0.08800697326660156,0.9230031967163086,1.4774866104125977,1.5791187286376953,1.441819190979004,1.2533760070800781,0.8852005004882812,0.3020782470703125,-0.019483566284179688,-0.6262655258178711,-0.3401193618774414,-0.7541494369506836,-0.5495948791503906,-0.7737092971801758,-0.7726306915283203,-0.5419807434082031,-0.4493389129638672,-0.5598926544189453,-0.6920871734619141,-0.48316383361816406,-0.6252536773681641,-0.14472198486328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
560_0,274.59471130371094,274.78038024902344,273.0278625488281,273.45811462402344,275.3111572265625,278.7533264160156,280.48956298828125,281.00694274902344,279.8212890625,276.6156768798828,277.1601104736328,276.0235595703125,0.0036281313625750045,1.405337015967234E-4,9.259847985276792E-4,1.9764125335086646E-4,2.5777903204016184E-5,6.265693741625E-7,1.1856901949158782E-5,4.716070179711096E-6,1.5874702512519434E-6,0.0010706062277563433,1.9803364921244793E-4,0.002908867308178742,97165.73046875,97256.24609375,97084.109375,96797.86328125,96680.625,96509.6953125,96596.3984375,96490.96484375,96678.2109375,96891.41796875,97337.53125,96935.8203125,282.8804016113281,283.84588623046875,284.98822021484375,291.49098205566406,295.46685791015625,300.37120056152344,303.9646911621094,302.4636993408203,299.32286071777344,290.93080139160156,287.60009765625,282.16322326660156,0.6038875579833984,0.9734172821044922,0.9947452545166016,0.9210500717163086,1.2689905166625977,1.0390796661376953,0.9486551284790039,0.8705635070800781,0.7221145629882812,0.7053985595703125,0.4575672149658203,0.5797891616821289,-0.1692209243774414,-1.0134267807006836,-0.4084815979003906,-0.8308382034301758,-1.1305408477783203,-0.5327033996582031,-0.020627975463867188,-0.2654590606689453,-0.46015357971191406,-0.31177711486816406,-0.5656833648681641,0.27422332763671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
561_0,276.65525817871094,277.07920837402344,274.7876281738281,275.80186462402344,276.4381103515625,279.7533264160156,281.20245361328125,281.71788024902344,280.1982421875,277.3969268798828,281.2343292236328,278.1329345703125,0.0021009560553011397,3.7590499323414406E-4,0.0010505436049470518,2.486777304397947E-4,9.684649114660715E-6,6.71272857744043E-7,8.374932463084406E-7,1.072736267815344E-6,1.0212261258857325E-6,0.0011313210090406756,1.686038558545988E-4,0.0030215722408684087,100747.73046875,100817.24609375,100633.109375,100262.86328125,100087.625,99846.6953125,99893.3984375,99800.96484375,100028.2109375,100357.41796875,100860.53125,100525.8203125,283.5600891113281,285.03924560546875,286.67962646484375,292.91090393066406,297.45904541015625,302.79502868652344,306.5857849121094,304.8191680908203,301.47911071777344,292.49525451660156,287.96728515625,282.77259826660156,0.03845787048339844,0.7820110321044922,0.46203041076660156,0.8229055404663086,1.3671350479125977,1.4360523223876953,1.246018409729004,1.2367744445800781,1.1605911254882812,0.6629180908203125,0.5103015899658203,-0.1511678695678711,-0.3801584243774414,-1.1833486557006836,-0.6399269104003906,-1.3547639846801758,-1.6832752227783203,-1.2797737121582031,-0.8521709442138672,-1.0828418731689453,-1.149118423461914,-0.6916599273681641,-0.9563083648681641,-0.08466339111328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
562_0,276.03807067871094,276.21202087402344,273.8989562988281,274.61631774902344,275.7037353515625,279.5775451660156,281.53839111328125,282.18077087402344,280.8037109375,277.2816925048828,280.0858917236328,277.5509033203125,0.0020589943853792647,2.009914378504618E-4,7.631896124848936E-4,1.2117594468463722E-4,3.1132370281738986E-6,6.265693741625E-7,8.300426657115167E-7,1.072736267815344E-6,8.722145139472559E-7,8.335883578070025E-4,1.7481764007243328E-4,0.0027263131823929143,100189.73046875,100262.24609375,100081.109375,99722.86328125,99556.625,99332.6953125,99389.3984375,99293.96484375,99512.2109375,99820.41796875,100312.53125,99968.8203125,283.6675109863281,285.21307373046875,286.72454833984375,293.07301330566406,297.46685791015625,302.40440368652344,305.7557067871094,304.0808868408203,300.94004821777344,292.29994201660156,288.16845703125,282.79212951660156,0.33289146423339844,0.6970500946044922,0.6749210357666016,0.7960500717163086,1.1850061416625977,1.3628101348876953,1.455002784729004,1.3730049133300781,1.1771926879882812,0.8050079345703125,0.5254383087158203,0.1989297866821289,-0.052033424377441406,-1.0017080307006836,-0.4197120666503906,-0.9763460159301758,-1.3551502227783203,-0.7563362121582031,-0.1695537567138672,-0.4324512481689453,-0.6330051422119141,-0.40650367736816406,-0.5578708648681641,0.29033660888671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
563_0,274.59471130371094,274.78038024902344,273.0278625488281,273.45811462402344,275.3111572265625,278.7533264160156,280.48956298828125,281.00694274902344,279.8212890625,276.6156768798828,277.1601104736328,276.0235595703125,0.0036281313625750045,1.405337015967234E-4,9.259847985276792E-4,1.9764125335086646E-4,2.5777903204016184E-5,6.265693741625E-7,1.1856901949158782E-5,4.716070179711096E-6,1.5874702512519434E-6,0.0010706062277563433,1.9803364921244793E-4,0.002908867308178742,97165.73046875,97256.24609375,97084.109375,96797.86328125,96680.625,96509.6953125,96596.3984375,96490.96484375,96678.2109375,96891.41796875,97337.53125,96935.8203125,282.8804016113281,283.84588623046875,284.98822021484375,291.49098205566406,295.46685791015625,300.37120056152344,303.9646911621094,302.4636993408203,299.32286071777344,290.93080139160156,287.60009765625,282.16322326660156,0.6038875579833984,0.9734172821044922,0.9947452545166016,0.9210500717163086,1.2689905166625977,1.0390796661376953,0.9486551284790039,0.8705635070800781,0.7221145629882812,0.7053985595703125,0.4575672149658203,0.5797891616821289,-0.1692209243774414,-1.0134267807006836,-0.4084815979003906,-0.8308382034301758,-1.1305408477783203,-0.5327033996582031,-0.020627975463867188,-0.2654590606689453,-0.46015357971191406,-0.31177711486816406,-0.5656833648681641,0.27422332763671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
564_0,275.09471130371094,275.19834899902344,273.3755187988281,273.70030212402344,275.4361572265625,278.8705139160156,280.54034423828125,281.12998962402344,279.8623046875,276.9184112548828,277.7655792236328,276.4903564453125,0.0031869899360117415,1.3611550730274757E-4,9.130654917726133E-4,1.98274552701605E-4,1.738109887128303E-5,6.265693741625E-7,4.0039900000010675E-6,1.6464309737784788E-6,1.2745458661811426E-6,0.0010076264699705462,1.9875635553034954E-4,0.0027567115512283635,98704.73046875,98789.24609375,98609.109375,98286.86328125,98146.625,97947.6953125,98016.3984375,97917.96484375,98123.2109375,98383.41796875,98854.53125,98475.8203125,283.2456359863281,284.41424560546875,285.90423583984375,292.50660705566406,296.65631103515625,301.55674743652344,305.2439880371094,303.6433868408203,300.38731384277344,291.65736389160156,287.75634765625,282.47377014160156,0.7181453704833984,1.0320110321044922,0.9923038482666016,0.8644094467163086,1.1981897354125977,1.0483570098876953,0.9955301284790039,0.9276924133300781,0.8168411254882812,0.7776641845703125,0.6577625274658203,0.6388711929321289,-0.0793771743774414,-0.9592275619506836,-0.4060401916503906,-0.8601350784301758,-1.1905994415283203,-0.6323127746582031,-0.1636943817138672,-0.4085254669189453,-0.5612277984619141,-0.32691383361816406,-0.48218727111816406,0.31816864013671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
565_0,276.79978942871094,277.40733337402344,275.6704406738281,276.69053649902344,276.9029541015625,280.2318420410156,281.84698486328125,282.22764587402344,280.6064453125,277.4652862548828,281.3261260986328,278.4044189453125,0.0019972141710695723,4.32302163062559E-4,0.0012527151094445799,2.714765070663816E-4,2.0850569057984103E-6,2.317851169664209E-6,8.300426657115167E-7,1.072736267815344E-6,1.1106330930488184E-6,0.0012627939542539934,1.406492774549406E-4,0.0035276752796562505,101651.73046875,101711.24609375,101525.109375,101128.86328125,100935.625,100678.6953125,100716.3984375,100625.96484375,100865.2109375,101226.41796875,101747.53125,101432.8203125,283.8100891113281,285.39471435546875,287.08001708984375,293.27027893066406,298.05865478515625,303.29893493652344,307.0389099121094,305.3543243408203,301.92442321777344,292.93666076660156,288.08056640625,283.07142639160156,0.10388755798339844,0.7605266571044922,0.35753822326660156,0.7848196029663086,1.3056116104125977,1.5112476348876953,1.375901222229004,1.3871650695800781,1.2138137817382812,0.6765899658203125,0.5918445587158203,-0.012984275817871094,-0.2649240493774414,-1.0490713119506836,-0.5061378479003906,-1.1316194534301758,-1.4913806915283203,-1.0244026184082031,-0.5279521942138672,-0.7903614044189453,-0.8966770172119141,-0.5998630523681641,-0.7927341461181641,-0.04560089111328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
566_0,276.87791442871094,277.68663024902344,275.7505187988281,276.82920837402344,277.3677978515625,280.6947326660156,282.43096923828125,282.78623962402344,280.9599609375,277.9047393798828,281.4355010986328,278.2618408203125,0.002769586059230278,5.049080709795817E-4,0.0016013724790582273,2.364587782608396E-4,5.825248365454172E-6,7.5854116516893555E-6,1.038658922425384E-6,1.072736267815344E-6,1.9301969587104395E-6,0.0016524593194731096,2.3650099683436565E-4,0.004509289273300965,100950.73046875,101018.24609375,100834.109375,100462.86328125,100285.625,100039.6953125,100082.3984375,99992.96484375,100220.2109375,100552.41796875,101060.53125,100727.8203125,283.0874328613281,284.48260498046875,286.02337646484375,292.24879455566406,296.80670166015625,302.27940368652344,306.0193786621094,304.2117462158203,300.91075134277344,292.13392639160156,287.41845703125,282.51478576660156,-0.14562416076660156,0.8689250946044922,0.43126869201660156,1.2853078842163086,1.9184045791625977,1.9507007598876953,1.670823097229004,1.6288642883300781,1.4579544067382812,0.7259063720703125,0.6157703399658203,-0.2952108383178711,-0.2405099868774414,-1.0139150619506836,-0.7410011291503906,-1.4035921096801758,-1.6686267852783203,-1.4819221496582031,-1.3409404754638672,-1.4217090606689453,-1.290719985961914,-0.6906833648681641,-0.7580661773681641,-0.02851104736328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
567_0,276.42088317871094,276.68663024902344,274.3286437988281,275.29795837402344,276.6334228515625,280.0638732910156,281.58135986328125,282.25889587402344,280.5986328125,277.7484893798828,280.5839385986328,277.8497314453125,0.002844911429065178,3.8663755458401283E-4,0.0013597203479775999,2.32018232225073E-4,5.922105913214182E-6,6.265693741625E-7,1.1355164701853937E-6,1.072736267815344E-6,2.645452696015127E-6,0.001329357441306911,2.480791990819853E-4,0.003318708845654328,100170.73046875,100252.24609375,100068.109375,99720.86328125,99560.625,99330.6953125,99381.3984375,99287.96484375,99507.2109375,99805.41796875,100300.53125,99943.8203125,283.3608703613281,284.67205810546875,286.22454833984375,292.48121643066406,296.65826416015625,301.91026306152344,305.6131286621094,303.8797149658203,300.71543884277344,292.01283264160156,287.78564453125,282.60267639160156,0.30115318298339844,1.1218547821044922,0.7632999420166016,1.2916555404663086,1.8119592666625977,1.6513843536376953,1.352463722229004,1.3505439758300781,1.3256301879882812,0.8553009033203125,0.7930164337158203,-0.0032186508178710938,-0.1926584243774414,-1.0905752182006836,-0.7688331604003906,-1.4963655471801758,-1.8453845977783203,-1.7387580871582031,-1.6417217254638672,-1.6551074981689453,-1.485544204711914,-0.7033786773681641,-0.7688083648681641,0.10186004638671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
568_0,275.65916442871094,276.17100524902344,274.4653625488281,274.79209899902344,276.3365478515625,279.5209045410156,280.89776611328125,281.65538024902344,280.1357421875,277.5883331298828,278.4511260986328,277.0313720703125,0.0033745955554422835,2.6568855446384987E-4,0.0010474665151605222,2.3509532201160255E-4,1.3253477220587229E-5,6.265693741625E-7,1.0970282858124847E-5,1.504869942436926E-6,1.5874702512519434E-6,0.0010669777950056414,2.073468749586027E-4,0.0027963262882622075,100005.73046875,100095.24609375,99903.109375,99558.86328125,99402.625,99176.6953125,99222.3984375,99129.96484375,99352.2109375,99645.41796875,100143.53125,99771.8203125,283.6186828613281,284.61346435546875,286.23040771484375,292.65309143066406,296.68365478515625,301.69737243652344,305.5935974121094,303.9773712158203,300.78770446777344,292.05580139160156,287.88330078125,282.77650451660156,0.8089656829833984,1.3376750946044922,1.0533390045166016,1.1344289779663086,1.5409631729125977,1.2260913848876953,0.9520730972290039,0.9398994445800781,0.8983840942382812,0.8460235595703125,0.8623523712158203,0.5836954116821289,-0.059845924377441406,-0.8747549057006836,-0.4743995666503906,-0.9739046096801758,-1.2638416290283203,-0.9628791809082031,-0.7506084442138672,-0.8894824981689453,-0.8873996734619141,-0.43580055236816406,-0.45582008361816406,0.33867645263671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
569_0,276.24314880371094,276.42686462402344,274.2817687988281,275.26084899902344,276.6099853515625,280.0306701660156,281.52667236328125,282.23936462402344,280.5927734375,277.6684112548828,279.9843292236328,277.6466064453125,0.00298819354452462,3.667556802611216E-4,0.0012815414057740782,2.4121969926227393E-4,5.035486822180246E-6,6.265693741625E-7,1.1951211149607843E-6,1.072736267815344E-6,2.079208570648916E-6,0.0012375662883528094,2.3208280254038982E-4,0.003091957875767548,100268.73046875,100353.24609375,100167.109375,99818.86328125,99658.625,99427.6953125,99475.3984375,99382.96484375,99603.2109375,99902.41796875,100399.53125,100039.8203125,283.5229797363281,284.82830810546875,286.32611083984375,292.56715393066406,296.68365478515625,301.85557556152344,305.5564880371094,303.8582305908203,300.74278259277344,292.06361389160156,287.89697265625,282.73158264160156,0.46912193298339844,1.2312297821044922,0.8477725982666016,1.2691946029663086,1.7675256729125977,1.5175952911376953,1.189866065979004,1.2035713195800781,1.2001419067382812,0.8543243408203125,0.8589344024658203,0.1481485366821289,-0.1409006118774414,-1.0207509994506836,-0.7200050354003906,-1.3889436721801758,-1.7233142852783203,-1.6259651184082031,-1.5445537567138672,-1.5515918731689453,-1.394235610961914,-0.6535739898681641,-0.6687107086181641,0.18096160888671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
570_0,276.40721130371094,277.52842712402344,275.8481750488281,277.07334899902344,277.1568603515625,280.4798889160156,282.38409423828125,282.45225524902344,280.5947265625,277.6215362548828,281.1093292236328,277.9512939453125,0.003210503968375633,5.475961725096568E-4,0.0017866460667619322,2.283897994743711E-4,7.0620447445435275E-6,7.577961071092432E-6,9.865048582469171E-7,1.072736267815344E-6,1.1404354154365137E-6,0.002018633004070125,2.169432227674406E-4,0.005665395864525635,100022.73046875,100087.24609375,99913.109375,99557.86328125,99388.625,99159.6953125,99214.3984375,99120.96484375,99340.2109375,99649.41796875,100139.53125,99800.8203125,282.4136047363281,283.88299560546875,285.08197021484375,291.46363830566406,296.31646728515625,301.99034118652344,305.7439880371094,303.8543243408203,300.40098571777344,291.40150451660156,286.95556640625,282.07728576660156,-0.36974525451660156,0.5945110321044922,0.24376869201660156,1.1173391342163086,1.7392053604125977,1.8369312286376953,1.611741065979004,1.5111885070800781,1.2333450317382812,0.5354766845703125,0.3555164337158203,-0.4255819320678711,-0.2727365493774414,-0.8732900619506836,-0.6350440979003906,-1.1111116409301758,-1.2540760040283203,-0.9985237121582031,-0.8419170379638672,-0.9710254669189453,-0.9606418609619141,-0.5861911773681641,-0.6667575836181641,-0.08417510986328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
571_0,275.10057067871094,275.68272399902344,273.6841125488281,273.48936462402344,275.2681884765625,278.4740295410156,279.95440673828125,280.51475524902344,279.1728515625,276.9066925048828,277.7011260986328,276.3497314453125,0.0035241287080225447,1.939878920893534E-4,9.93293343640289E-4,2.339851855026609E-4,2.5137153272680735E-5,6.265693741625E-7,1.1789846723786468E-5,3.538878445397131E-6,2.43683643930126E-6,0.0011245111783750872,2.076896016660612E-4,0.002835598298588593,97896.73046875,97988.24609375,97807.109375,97505.86328125,97378.625,97189.6953125,97262.3984375,97162.96484375,97362.2109375,97597.41796875,98061.53125,97662.8203125,283.2124328613281,284.02752685546875,285.45697021484375,292.03981018066406,295.96685791015625,301.07823181152344,305.0330505371094,303.4851837158203,300.25450134277344,291.44642639160156,287.77587890625,282.42298889160156,0.7581844329833984,1.1955852508544922,1.0318546295166016,0.9830617904663086,1.3314905166625977,1.0542163848876953,0.8480691909790039,0.8129463195800781,0.7372512817382812,0.7644805908203125,0.7056140899658203,0.6330118179321289,-0.1350412368774414,-0.9846181869506836,-0.4524269104003906,-0.9563264846801758,-1.2706775665283203,-0.7665901184082031,-0.4009990692138672,-0.6385059356689453,-0.7218723297119141,-0.39429664611816406,-0.5129489898681641,0.30791473388671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
572_0,277.18455505371094,277.90928649902344,276.1157531738281,276.96592712402344,277.9498291015625,281.2650451660156,282.80596923828125,283.55772399902344,281.7568359375,278.8734893798828,281.9472198486328,278.5216064453125,0.003250215562957237,5.870320956091746E-4,0.0013590050922402952,1.6969412553180518E-4,1.2952953625244845E-6,1.2524181443041016E-6,8.449438269053644E-7,1.072736267815344E-6,1.3788539945380762E-6,0.0019764329155691485,2.911137526098173E-4,0.004510861345806916,101146.73046875,101224.24609375,101040.109375,100675.86328125,100500.625,100257.6953125,100296.3984375,100204.96484375,100430.2109375,100752.41796875,101264.53125,100919.8203125,282.7925109863281,284.16619873046875,285.83587646484375,291.98512268066406,296.25982666015625,301.35557556152344,304.8260192871094,303.1687774658203,300.09043884277344,291.65541076660156,286.93408203125,282.16127014160156,-0.06261634826660156,0.9221477508544922,0.6509952545166016,1.8297414779663086,2.4735803604125977,2.4712085723876953,2.243088722229004,2.074665069580078,1.8227005004882812,0.8479766845703125,0.6963367462158203,-0.3386678695678711,-0.3376779556274414,-1.0856924057006836,-0.8782081604003906,-1.3762483596801758,-1.5011463165283203,-1.5595588684082031,-1.4283428192138672,-1.4046192169189453,-1.378610610961914,-0.8244724273681641,-0.9216403961181641,-0.10761260986328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
573_0,276.37205505371094,277.64170837402344,276.2759094238281,277.60850524902344,277.3482666015625,280.5267639160156,282.57550048828125,282.49327087402344,280.6396484375,278.0941925048828,281.0605010986328,278.0626220703125,0.003761496755259941,5.848229984621867E-4,0.00198591184482666,2.255436776863462E-4,4.908826952032541E-6,2.235894783098047E-6,9.418013746653742E-7,1.072736267815344E-6,1.214941221405752E-6,0.0024015481432684282,2.221362774434965E-4,0.006603409060517151,99794.73046875,99857.24609375,99688.109375,99334.86328125,99167.625,98940.6953125,98999.3984375,98905.96484375,99123.2109375,99427.41796875,99912.53125,99572.8203125,282.2436828613281,283.61932373046875,284.73626708984375,291.06715393066406,296.05670166015625,301.80870056152344,305.5154724121094,303.5867462158203,300.09825134277344,291.05970764160156,286.80908203125,281.96205139160156,-0.48058509826660156,0.3762493133544922,0.16076087951660156,1.0055227279663086,1.5751428604125977,1.6714038848876953,1.500412940979004,1.3495674133300781,1.0189895629882812,0.4011993408203125,0.1401844024658203,-0.5413045883178711,-0.2991037368774414,-0.7717275619506836,-0.5759620666503906,-0.9016389846801758,-0.9528064727783203,-0.7402229309082031,-0.6358623504638672,-0.7381153106689453,-0.8107395172119141,-0.5192966461181641,-0.6174411773681641,-0.11884307861328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
574_0,275.34080505371094,275.39366149902344,273.4927062988281,273.95225524902344,275.5709228515625,278.7787170410156,280.21221923828125,280.81748962402344,279.4326171875,277.0473175048828,278.1366729736328,276.7247314453125,0.0031869899360117415,1.8084506791637978E-4,0.0010156450854310606,2.4579435574878516E-4,1.730659306531379E-5,6.265693741625E-7,2.9162052328501886E-6,1.4378147170646116E-6,1.5278656064765528E-6,0.0011137376388319353,2.0311494517954998E-4,0.002761651286164124,99348.73046875,99432.24609375,99246.109375,98910.86328125,98761.625,98546.6953125,98603.3984375,98508.96484375,98725.2109375,99005.41796875,99491.53125,99117.8203125,283.5620422363281,284.85174560546875,286.33001708984375,292.88746643066406,297.01373291015625,302.10948181152344,306.0760192871094,304.4558868408203,301.14707946777344,292.04994201660156,288.01611328125,282.70814514160156,0.7298641204833984,1.1780071258544922,0.9761905670166016,0.9029836654663086,1.2572717666625977,1.0263843536376953,0.8168191909790039,0.7982978820800781,0.7772903442382812,0.7674102783203125,0.7705554962158203,0.5578165054321289,-0.1555490493774414,-1.0280752182006836,-0.5237159729003906,-1.0842561721801758,-1.4215564727783203,-0.9540901184082031,-0.6119365692138672,-0.8333301544189453,-0.8825168609619141,-0.46900367736816406,-0.5705661773681641,0.25371551513671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
575_0,276.87596130371094,277.58116149902344,275.4927062988281,276.46006774902344,277.4967041015625,280.8900451660156,282.50128173828125,283.13780212402344,281.3349609375,278.4516143798828,281.6347198486328,278.3594970703125,0.0030734505382952193,5.444296757559641E-4,0.0015035389052400205,2.0786344992984596E-4,1.4219552326721896E-6,1.0438018875902344E-6,8.821967298899835E-7,1.072736267815344E-6,2.3176271497504786E-6,0.001849229153037868,2.821358029905241E-4,0.004424874195137818,100892.73046875,100967.24609375,100784.109375,100421.86328125,100248.625,100006.6953125,100049.3984375,99957.96484375,100183.2109375,100503.41796875,101009.53125,100667.8203125,282.9624328613281,284.34979248046875,285.98431396484375,292.20191955566406,296.51959228515625,301.76768493652344,305.3357849121094,303.5886993408203,300.40489196777344,291.84681701660156,287.24658203125,282.29994201660156,-0.03917884826660156,0.9319133758544922,0.5972843170166016,1.5885305404663086,2.2001428604125977,2.1748218536376953,1.918381690979004,1.8207588195800781,1.6439895629882812,0.8225860595703125,0.6914539337158203,-0.3132772445678711,-0.2702951431274414,-1.0749502182006836,-0.8493995666503906,-1.4704866409301758,-1.6964588165283203,-1.7031135559082031,-1.6275615692138672,-1.6009082794189453,-1.476755142211914,-0.7805271148681641,-0.8449802398681641,-0.04413604736328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
